id,manufacturer,company_location,year_reviewed,bean_origin,bar_name,cocoa_percent,num_ingredients,ingredients,rating,record_id_hash,source_system,user_id
983.0,Bar Au Chocolat,U.S.A.,2012.0,Dominican Republic,Duarte Province,70.0,2.0,"['B','S']",3.0,NOISE_430,1604,8756
983.0,Bar Au Chocolat,U.S.A.,2012.0,Mexico,Chiapas,70.0,2.0,"B,S",4.0,NOISE_141,1909,4190
983.0,Bar Au Chocolat,U.S.A.,2012.0,Madagascar,Sambirano,70.0,2.0,"B,S",4.0,NOISE_135,7979,7059
1295.0,Bar Au Chocolat,U.S.A.,2014.0,Peru,Maranon Canyon,70.0,2.0,,4.0,NOISE_537,9818,6706
1554.0,Bar Au Chocolat,U.S.A.,2015.0,Brazil,Bahia,70.0 years,2.0,"B,S",4.0,NOISE_432,5681,4543
1980.0,  Bar Au Chocolat  ,U.S.A.,2017.0,Costa Rica,"Turrialba, Cartago P.",72.0,2.0,"B,S",4.0,NOISE_585,3062,4138
1980.0,  Bar Au Chocolat  ,USA,2017.0,Trinidad,Montserrat Hills,80.0,2.0,"['B','S']",4.0,NOISE_676,1778,6633
955.0,Baravelli's,wales,2012.0,Costa Rica,single estate,80.0,4.0,"B,S,C,V",3.0,NOISE_279,7871,4076
1880.0,Batch,U.S.A.,2016.0,Ecuador,Ecuador,65.0,3.0,"['B','S','C']",3.0,NOISE_389,7295,6104
1840.0,Batch,U.S.A.,2016.0,Dominican Republic,"Dominican Republic, Batch 3",65.0,3.0,"B,S,C",4.0,NOISE_680,2131,1269
1868.0,nan,U.S.A.,2016.0,Brazil,Brazil,70.0,3.0,"['B','S','C']",4.0,NOISE_402,3917,5800
2374.0,  Bean  ,U.k.,2019.0,Peru,Peru,70.0,4.0 years,"B,S,C,V",2.0,NOISE_461,2108,7144
1948.0,Beau Cacao,U.K.,2017.0,Malaysia,"Asajaya E, NW Borneo, b. #132/4500",73.0,3.0,"B,S,C",3.0,NOISE_332,4406,4289
1948.0,Beau Cacao,U.K.,2017.0,Malaysia,"Serian E., NW Borneo, b. #134/3800",72.0,3.0,"['B','S','C']",3.0,NOISE_423,2489,7982
1784.0,Beehive,U.S.A.,2016.0,Brazil,"Brazil, Batch 20316",80.0,3.0,"B,S,C",3.0,NOISE_514,8122,5352
1784.0,nan,U.S.A.,2016.0,Dominican Republic,"Dominican Republic, Batch 31616",70.0,3.0,"['B','S','C']",3.0,NOISE_561,4113,4304
1784.0,Beehive,U.S.A.,2016.0,Ecuador,"Ecuador, Batch 31516",70.0,3.0,"B,S,C",3.0,NOISE_507,7119,2110
1788.0,Beehive,U.S.A.,2016.0,Ecuador,Ecuador,90.0,3.0,"B,S,C",3.0,NOISE_105,5601,2133
586.0,nan,BELGIUM,2010.0,Costa Rica,Costa Rica,64.0,4.0,"B,S,C,L",3.0,NOISE_523,6001,2741
586.0,Belcolade,Belgium,2010.0,Papua New Guinea,  Papua New Guinea  ,64.0,4.0,"B,S,C,L",3.0,NOISE_729,5558,2699
586.0,Belcolade,Belgium,2010.0,Peru,Peru,64,4.0 years,"B,S,C,L",3.0,NOISE_985,2221,6877
586.0,Belcolade,Belgium,2010.0,Ecuador,Ecuador,71.0,4.0,"['B','S','C','L']",4.0,NOISE_804,4134,7866
1804.0,nan,U.S.A.,2016.0,Bolivia,"Alto Beni, Palos Blanco",70.0,3.0,"['B','S','C']",3.0,NOISE_678,4176,3167
1800.0,Bellflower,U.S.A.,2016.0,Tanzania,"Kokao Kamili, Kilombero Valley",70.0,3.0,"B,S,C",4.0,NOISE_226,6780,5227
1864.0,Bellflower,U.S.A.,2016.0,Dominican Republic,"Oko Caribe, Duarte P.",70.0 years,2.0,,4.0,NOISE_209,6973,1085
2190.0,Belvie,Vietnam,2018.0,Vietnam,Lam Dong,75.0,3.0 years,"B,S,C",3.0,NOISE_327,6062,5520
2648.0,Belvie,VIETNAM,2021.0,Vietnam,"Ben Tre, batch 70301",70,3,"B,S,C",4.0,NOISE_110,7481,6894
1768.0,Belyzium,Germany,2016.0,Belize,"Belize south, low fermentation",83.0,3.0,"B,S,C",3.0,NOISE_588,7045,1910
1768.0,Belyzium,Germany,2016.0,Belize,Belize south,78.0,3.0,"['B','S','C']",3.0,NOISE_664,2724,4330
1768.0,Belyzium,Germany,2016.0,Belize,Belize south,83.0,3.0,"B,S,C",4.0,NOISE_920,7651,5847
2246.0,Benns,Singapore,2018.0,Vietnam,Vung Tau,72.0,4.0,"['B','S','C','L']",3.0,NOISE_323,1152,3457
2246.0,Benns,Singapore,2018.0,India,"Anamalai, 2018 harvest",72.0,4.0,"B,S,C,L",3.0,NOISE_651,1798,2093
2246.0,Benns,Singapore,2018.0,Malaysia,"Sungai Ruan, Koh Farm",101.0,4.0,"B,S,C,L",3.0,NOISE_759,9415,6611
773.0,Benoit Nihant,Belgium,2011.0,Madagascar,"  Somia Plantation, Sambirano, 70hr C  ",72.0,3.0,"B,S,C",4.0,NOISE_890,7564,2869
757.0,  Benoit Nihant  ,Belgium,2011.0,,"Bali, Sukrama Bros. Farm, Melaya, 62hr C",72.0,3.0,"B,S,C",4.0,NOISE_282,1899,2333
1141.0,Benoit Nihant,Belgium,2013.0,Cuba,Baracoa,74.0,3,"B,S,C",4.0,NOISE_217,7768,7856
1141.0,Benoit Nihant,Belgium,2013.0,Venezuela,Cuyagua Village,74.0,3.0,"B,S,C",4.0,NOISE_242,8440,7139
1141.0,  Benoit Nihant  ,Belgium,2013.0,Venezuela,Chuao,74.0,3.0,"B,S,C",4.0,NOISE_248,3081,2517
1141.0,Benoit Nihant,Belgium,2013.0,Ecuador,Rio Peripa H.,73.0,3.0,"B,S,C",4.0,NOISE_444,3304,9363
797.0,Bernachon,France,2012.0,Blend,Nature,-1.0,5.0,"B,S,C,V,L",3.0,NOISE_416,4098,2181
508.0,  Beschle (Felchlin)  ,Switzerland,2010.0,Venezuela,"Carenero S., Barlovento, Grand Cru",70.0,3.0,"B,S,C",3.0,NOISE_362,7710,8049
508.0,Beschle (Felchlin),Switzerland,2010.0,Venezuela,"  Porcelana, Premier Cru, Quizas No. 1  ",74,3.0,"B,S,C",3.0,NOISE_807,2245,1117
508.0,Beschle (Felchlin),Switzerland,2010.0,Indonesia,"Java, Grand Cru",64.0,3.0,"B,S,C",4.0,NOISE_610,2727,6073
508.0,  Beschle (Felchlin)  ,Switzerland,2010.0,Venezuela,"Ocumare, Premier Cru, Quizas No. 2",72.0,3.0,"B,S,C",4.0,NOISE_977,3106,6519
636.0,Beschle (Felchlin),Switzerland,2011.0,Madagascar,  Madagascar  ,64.0,3.0,"B,S,C",3.0,NOISE_985,7204,7473
636.0,  Beschle (Felchlin)  ,Switzerland,2011.0,Venezuela,Maracaibo,88.0,3.0,"B,S,C",3.0,NOISE_761,8503,3327
636.0,Beschle (Felchlin),Switzerland,2011.0,Venezuela,"Indigena Amazonia, Grand Cru, Quizas",72.0,3.0,"['B','S','C']",4.0,NOISE_706,7125,6183
636.0,Beschle (Felchlin),Switzerland,2011.0,Ecuador,Ecuador,72.0,3.0,"['B','S','C']",4.0,NOISE_385,3638,7088
1482.0,  Bisou  ,U.S.A.,2015.0,Nicaragua,"Nicaragua, American style",76.0 years,2.0,"B,S",2.0,NOISE_920,2542,6609
1486.0,Bisou,U.S.A.,2015.0,Costa Rica,"San Andres, American style",76.0 years,2.0 years,"['B','S']",2.0,NOISE_829,3622,4560
1486.0,Bisou,USA,2015.0,Costa Rica,"  San Andres, silk  ",78.0,4.0,"B,S,C,V",2.0,NOISE_140,7299,6158
1486.0,Bisou,U.S.A.,2015.0,Belize,Belize,86.0,4.0,"['B','S','C','V']",3.0,NOISE_586,4045,9668
2088.0,Bitacora,Venezuela,2018.0,Venezuela,Merida,70.0,4.0,"B,S,C,L",3.0,NOISE_559,3022,6903
2088.0,Bitacora,Venezuela,2018.0,Venezuela,  Carabobo  ,70.0,4.0,"['B','S','C','L']",3.0,NOISE_761,4753,8622
2084.0,Bitacora,Venezuela,2018.0,Venezuela,Aragua,70.0,4.0,"B,S,C,L",4.0,NOISE_590,3635,7229
233.0,Bittersweet Origins,U.S.A.,2008.0,,  Sambirano  ,71.0,2.0,"['B','S']",3.0,NOISE_543,5713,1636
256.0,Bittersweet Origins,U.S.A.,2008.0,Ghana,Ankasa,70.0,2.0,"B,S",3.0,NOISE_272,6823,2941
233.0,Bittersweet Origins,U.S.A.,2008.0,Panama,Bocas del Toro,75.0,2.0,"B,S",4.0,NOISE_170,1725,4628
233.0,Bittersweet Origins,U.S.A.,2008.0,Dominican Republic,Puerto Plata,68.0,2.0,"B,S",4.0,NOISE_220,6126,8444
414.0,  Bittersweet Origins  ,USA,2009.0,Dominican Republic,Puerto Plata,75.0,2.0,,3.0,NOISE_454,1340,1665
423.0,Bittersweet Origins,U.S.A.,2009.0,Madagascar,Sambirano,75.0,2.0,"['B','S']",3.0,NOISE_912,2364,1241
414.0,  Bittersweet Origins  ,U.S.A.,2009.0,Dominican Republic,Puerto Plata,65.0,2.0,"B,S",4.0,NOISE_172,7473,1980
431.0,Bittersweet Origins,U.S.A.,2009.0,Madagascar,Sambirano,65.0,2.0,"B,S",4.0,NOISE_380,9364,7443
558.0,Bittersweet Origins,U.S.A.,2010.0,Indonesia,"  Bali, Singaraja  ",65.0,2.0,"B,S",3.0,NOISE_584,1719,1848
565.0,Bittersweet Origins,U.S.A.,2010.0,Madagascar,"Sambirano, 2009",70.0,2.0,"B,S",3.0,NOISE_194,8528,2342
565.0,Bittersweet Origins,U.S.A.,2010.0,Venezuela,"Ocumare, prototype",78.0,2.0,,3.0,NOISE_230,3802,7510
478.0,Bittersweet Origins,U.S.A.,2010.0,Indonesia,"Bali, Singaraja",75,2.0,"B,S",3.0,NOISE_138,1963,4550
502.0,  Bittersweet Origins  ,U.S.A.,2010.0,Blend,"2009 Hapa Nibby, Dominican Rep., Bali",70.0,2.0,"B,S",4.0,NOISE_786,8128,5147
963.0,nan,U.S.A.,2012.0,Ghana,Ghana,72.0,-3,"['B','S','C']",4.0,NOISE_987,8493,9256
2108.0,Bixby,U.S.A.,2018.0,Haiti,Haiti,70.0,2.0,"B,S",3.0,NOISE_538,8652,2902
2114.0,Bixby,U.S.A.,2018.0,Guatemala,Guatemala,70.0,2.0,"B,S",3.0,NOISE_491,8281,9078
2114.0,  Bixby  ,U.S.A.,2018.0,Dominican Republic,Dominican Republic,70.0,2.0,"['B','S']",3.0,NOISE_633,1909,5777
2422.0,Bixby,U.S.A.,2019.0,Belize,Belize,70.0,2,"B,S",3.0,NOISE_623,8635,4556
256.0,Black Mountain,U.S.A.,2008.0,Dominican Republic,La Red,70.0,3.0,"B,S,C",3.0,NOISE_765,4413,8346
256.0,  Black Mountain  ,USA,2008.0,Venezuela,Carenero Superior,70.0,3.0,"['B','S','C']",3.0,NOISE_519,2784,3095
256.0,Black Mountain,U.S.A.,2008.0,Nicaragua,  Matiguas  ,70.0 years,3.0,"B,S,C",3.0,NOISE_512,6614,6462
2574.0,  Black Mountain  ,U.S.A.,2021.0,Dominican Republic,"""Cocoa Nibs"", Hispaniola w/ nibs",101.0,4.0,,4.0,NOISE_920,9032,5777
1331.0,Black River (A. Morin),U.K.,2014.0,Jamaica,Blue Mountain Region,70.0,4.0,"['B','S','C','L']",3.0,NOISE_391,8394,1069
2590.0,Black Sheep,U.S.A.,2021.0,Colombia,"  Sierra Nevada, batch 92  ",72.0,3.0,"B,S,C",3.0,NOISE_824,1034,4835
2590.0,  Black Sheep  ,U.S.A.,2021.0,Belize,"Maya Mountain, batch 98",72.0,3.0,"B,S,C",3.0,NOISE_476,7437,9121
322.0,Blanxart,SPAIN,2009.0,Blend,  Organic Dark  ,72.0,4.0,"B,S,C,V",3.0,NOISE_510,2999,3554
1046.0,Blanxart,Spain,2013.0,Congo,"Congo, Grand Cru",82.0,4.0,"B,S,C,V",4.0,NOISE_761,7920,4365
911.0,Blue Bandana,U.S.A.,2012.0,Guatemala,Guatemala,70.0,3.0 years,"B,S,C",4.0,NOISE_741,8000,3690
911.0,Blue Bandana,U.S.A.,2012.0,Madagascar,Madagascar,70.0,3.0,"['B','S','C']",4.0,NOISE_124,5407,4895
1752.0,Blue Bandana,U.S.A.,2016.0,Guatemala,  Lachua  ,75.0,2.0,"['B','S']",3.0,NOISE_973,4053,4544
1756.0,nan,U.S.A.,2016.0,Dominican Republic,Zorzal Reserva,75.0,2.0,"B,S",3.0,NOISE_929,6203,9701
1740.0,Blue Bandana,U.S.A.,2016.0,Madagascar,"Akesson's E., Sambirano V.",82.0,2.0,"B,S",4.0,NOISE_414,6510,5565
1752.0,nan,U.S.A.,2016.0,Tanzania,Kokoa Kamili,75.0,2.0,"['B','S']",4.0,NOISE_895,8645,2826
1996.0,  Boho  ,U.S.A.,2017.0,Belize,Maya Mtn,70.0,3.0,"B,S,C",3.0,NOISE_383,8516,4413
2290.0,Bonaterra,Malaysia,2019.0,Malaysia,"Keningau, Borneo Island",68.0,2.0,"B,S",2.0,NOISE_297,6891,5261
2290.0,  Bonaterra  ,Malaysia,2019.0,Malaysia,"Kota Marudu, Borneo Island",72.0,2.0,"B,S",3.0,NOISE_259,4385,7195
2290.0,Bonaterra,Malaysia,2019.0,Malaysia,"  Tawau, Borneo Island  ",74.0,2.0,"B,S",3.0,NOISE_828,8104,8621
81.0,  Bonnat  ,France,2006.0,Blend,One Hundred,100.0 years,,,2.0,NOISE_913,9839,4290
81.0,Bonnat,France,2006.0,Sri Lanka,Ceylan,75.0,3.0,"B,S,C",3.0,NOISE_392,6057,4776
24.0,Bonnat,France,2006.0,Blend,"Carribean, Trinite",75.0,3.0,"B,S,C",4.0,NOISE_176,6890,3451
32.0,Bonnat,France,2006.0,Venezuela,"  Ocumare, Puerto Cabello  ",75.0,3.0,"['B','S','C']",6.0,NOISE_558,8210,5984
75.0,Bonnat,France,2006.0,Madagascar,Madagascar,75.0,3.0,,4.0,NOISE_386,8211,9425
48.0,Bonnat,France,2006.0,Venezuela,"  Maracaibo, El Rosario  ",75.0,3.0,"B,S,C",4.0,NOISE_579,2417,2516
81.0,  Bonnat  ,France,2006.0,Venezuela,  Chuao  ,75.0,3.0,"B,S,C",4.0,NOISE_943,9140,6919
123.0,Bonnat,France,2007.0,Ecuador,Equateur,75.0,3.0,"B,S,C",2.0,NOISE_289,9032,7054
199.0,  Bonnat  ,France,2008.0,,"Porcelana, Venezuela",75.0,3.0,"B,S,C",4.0,NOISE_434,3422,7630
336.0,Bonnat,France,2009.0,Peru,"  Porcelana, Apotequil  ",75.0,3.0,"['B','S','C']",3.0,NOISE_606,8289,9619
331.0,Bonnat,France,2009.0,Ivory Coast,  Ivory Coast  ,75.0,3.0,"B,S,C",3.0,NOISE_729,6875,3053
336.0,Bonnat,France,2009.0,Mexico,"Porcelana, Tabasco, Marfil de Blanco",75.0,3.0,"['B','S','C']",3.0,NOISE_748,1029,1002
395.0,  Bonnat  ,France,2009.0,Mexico,"  Xoconusco, cacao Real  ",75.0,3.0,,3.0,NOISE_427,9315,4367
761.0,nan,France,2011.0,Jamaica,Jamaique,75.0,3.0,"B,S,C",3.0,NOISE_281,5396,1495
629.0,Bonnat,France,2011.0,Cuba,Cuba,75.0,3.0,"B,S,C",4.0,NOISE_415,5356,2224
629.0,Bonnat,France,2011.0,Peru,"Cusco, Cacao Cusco",75.0,3.0,"['B','S','C']",4.0,NOISE_564,4685,3973
629.0,Bonnat,France,2011.0,Peru,Piura Blanco,75.0,3,"B,S,C",4.0,NOISE_344,5575,1825
672.0,Bonnat,France,2011.0,Brazil,Juliana,75.0,3.0,"['B','S','C']",4.0,NOISE_643,3661,6752
629.0,Bonnat,France,2011.0,,Libanio,75.0,3.0,"B,S,C",,NOISE_429,6569,9292
629.0,  Bonnat  ,France,2011.0,,Haiti,75.0,3.0,"B,S,C",4.0,NOISE_659,7039,5983
629.0,  Bonnat  ,France,2011.0,Madagascar,"Madagascar, 100% criollo",75.0,3.0,,4.0,NOISE_317,3073,5251
1042.0,Bonnat,France,2013.0,,Gabon,75.0,3.0,"B,S,C",3.0,NOISE_824,2687,2854
1038.0,Bonnat,France,2013.0,Brazil,Maragnam,75.0,3.0,"B,S,C",4.0,NOISE_569,2757,5951
1418.0,Bonnat,FRANCE,2014.0,Dominican Republic,"Los Colorados, Santo Domingo, Equateur",75.0,3.0,"B,S,C",3.0,NOISE_473,2458,9311
1418.0,Bonnat,France,2014.0,Blend,"  Surfin, Venez,Africa,Brasil,Peru,Mex  ",65.0,3.0,"B,S,C",4.0,NOISE_578,3861,5848
1339.0,Bonnat,France,2014.0,,  Kaori  ,75.0,3.0,"B,S,C",4.0,NOISE_398,6620,8545
1912.0,nan,France,2016.0,Mexico,Selva Maya,75.0,3,"B,S,C",4.0,NOISE_937,7948,9787
2246.0,Bonnat,France,2018.0,Peru,Madre de Dios,75.0,3.0,"B,S,C",4.0,NOISE_492,9743,3882
2250.0,nan,France,2018.0,Blend,"El Rosario, Xoconuzco, Cusco, Sambirano",75.0,3.0 years,"B,S,C",4.0,NOISE_586,4393,9029
2554.0,Bonnat,France,2021.0,Nicaragua,"El Castillero, Indio Maiz",75.0,3.0 years,"B,S,C",4.0,NOISE_211,4602,9510
341.0,Bouga Cacao (Tulicorp),Ecuador,2009.0,Ecuador,"El Oro, Hacienda de Oro",100.0,,,2.0,NOISE_265,5879,2487
316.0,  Bouga Cacao (Tulicorp)  ,Ecuador,2009.0,Ecuador,"El Oro, Hacienda de Oro",77.0,2.0,"B,S",3.0,NOISE_817,9219,2809
1267.0,Bowler Man,U.S.A.,2014.0,Belize,  Maya Mountain  ,70.0,,,3.0,NOISE_222,5978,7373
1271.0,Bowler Man,USA,2014.0,Dominican Republic,Conacado,70.0,,,3.0,NOISE_638,5417,8826
2254.0,  Brasstown  ,U.S.A.,2018.0,,Esmeraldas,75.0,3.0,"B,S,C",4.0,NOISE_178,8377,2333
2194.0,Brasstown,U.S.A.,2018.0,Peru,Ucayali,70.0,3.0,"B,S,C",4.0,NOISE_384,6270,1548
2096.0,  Brasstown  ,U.S.A.,2018.0,Bolivia,"Wild Bolivia, Sucre",70.0,3.0,"B,S,C",4.0,NOISE_716,2515,7663
2542.0,Brasstown,U.S.A.,2021.0,Tanzania,  Kokoa Kamili  ,62.0 years,3.0,"B,S,C",3.0,NOISE_133,5517,2941
1125.0,nan,United States,2013.0,Dominican Republic,Cooproagro,72.0,5.0,"['B','S','C','V','L']",3.0,NOISE_711,9401,5307
1125.0,nan,U.S.A.,2013.0,Ecuador,"Camino Verde, Guayas",70.0,5.0,"B,S,C,V,L",3.0,NOISE_387,9415,9271
1129.0,Brasstown aka It's Chocolate,U.S.A.,2013.0,Ghana,"  Ghana, batch 021813  ",75.0,5.0,"B,S,C,V,L",4.0,NOISE_399,6359,1755
1129.0,Brasstown aka It's Chocolate,United States,2013.0,Venezuela,"  Chuao, Mantuano blend, batch 23613  ",85.0,5.0,"B,S,C,V,L",4.0,NOISE_132,1789,7435
1255.0,Brasstown aka It's Chocolate,U.S.A.,2014.0,Belize,Maya Mountain,70.0,3.0,"['B','S','C']",4.0,NOISE_408,4900,4510
1355.0,Brasstown aka It's Chocolate,U.S.A.,2014.0,Venezuela,Chuao,70.0,3.0,"B,S,C",4.0,NOISE_169,9133,8762
1462.0,Brasstown aka It's Chocolate,U.S.A.,2015.0,Dominican Republic,"Conacado, batch 001515",68.0 years,3.0,,4.0,NOISE_845,2179,2541
1868.0,Brasstown aka It's Chocolate,U.S.A.,2016.0,Venezuela,"  Guasare, Zulia Prov.  ",70.0 years,3.0,"B,S,C",4.0,NOISE_208,3157,3371
1868.0,  Brasstown aka It's Chocolate  ,U.S.A.,2016.0,Nicaragua,"O'payo, Waslala",70.0,3.0,"B,S,C",4.0,NOISE_714,8704,4231
1980.0,Brasstown aka It's Chocolate,U.S.A.,2017.0,Dominican Republic,Elvesia P.,70.0,3.0,"['B','S','C']",3.0,NOISE_567,9160,6332
1984.0,Brasstown aka It's Chocolate,U.S.A.,2017.0,,Manabi,75.0,3.0,"B,S,C",4.0,NOISE_186,2672,3703
1518.0,Brazen,U.S.A.,2015.0,Madagascar,  Ambolikapiky P.  ,80.0,3.0,"B,S,C",3.0,NOISE_802,8082,5748
1514.0,nan,U.S.A.,2015.0,Dominican Republic,Elvesia P.,60,3.0,"B,S,C",-1.0,NOISE_708,8301,1734
1514.0,Brazen,U.S.A.,2015.0,Dominican Republic,Elvesia P.,80.0,3.0,"B,S,C",3.0,NOISE_534,3537,7274
1518.0,Brazen,U.S.A.,2015.0,Belize,Maya Mountain,80.0,3.0,"B,S,C",3.0,NOISE_243,4129,8671
1518.0,  Brazen  ,USA,2015.0,Madagascar,Ambolikapkly P.,60.0,3.0,"['B','S','C']",3.0,NOISE_531,6461,3122
1514.0,Brazen,U.S.A.,2015.0,Guatemala,"  Alta Verapaz, 2014, batch 69  ",70.0,2.0,"B,S",4.0,NOISE_435,3017,3555
1149.0,  Breeze Mill  ,U.S.A.,2013.0,Jamaica,Jamaica,70.0,4.0,"B,S,C,V",3.0,NOISE_853,7735,6096
1235.0,nan,Australia,2014.0,Trinidad,Gran Couva,68.0,3.0,"['B','S','C']",3.0,NOISE_226,7227,1006
1231.0,Bright,Australia,2014.0,Madagascar,Somia Plantation,72.0,3.0,"B,S,C",3.0,NOISE_928,3133,7929
1231.0,nan,Australia,2014.0,Dominican Republic,Marabel Farms,70.0,3.0,"B,S,C",4.0,NOISE_885,3610,8606
1231.0,Bright,Australia,2014.0,Ecuador,"Camino Verde, Balao, Guayas",72.0,3.0,"B,S,C",4.0,NOISE_873,7560,9494
1638.0,Britarev,Russia,2015.0,Ecuador,Ecuador,70.0,2.0 years,"B,S",3.0,NOISE_295,6492,5705
1181.0,Bronx Grrl Chocolate,U.S.A.,2013.0,Dominican Republic,Dominican Republic,68.0,3.0,"B,S,C",3.0,NOISE_497,6740,1977
2052.0,Bullion,U.K.,2018.0,Bolivia,"Alto Beni, No.2, Batch 17, 2016",70.0,3.0,"B,S,C",2.0,NOISE_107,1010,9131
2052.0,Bullion,U.K.,2018.0,Guatemala,"  Lanquin, No.3, Batch 21, 2016  ",70.0,3.0,"B,S,C",3.0,NOISE_574,8289,7651
1323.0,Burnt Fork Bend,U.S.A.,2014.0,Ecuador,"Ecuador, Bob Bar",60,3.0,"B,S,C",2.0,NOISE_718,7283,6939
1299.0,Burnt Fork Bend,U.S.A.,2014.0,Trinidad,"Trinidad, batch 05050114",72.0,3.0,"['B','S','C']",3.0,NOISE_319,3293,6154
1303.0,Burnt Fork Bend,U.S.A.,2014.0,Belize,Belize,72.0,3.0,,3.0,NOISE_660,9493,4718
1303.0,nan,U.S.A.,2014.0,Blend,  Blend  ,72.0,3.0,"B,S,C",3.0,NOISE_993,6518,9912
1299.0,  Burnt Fork Bend  ,U.S.A.,2014.0,Ecuador,"Mindo, batch 01040914",72.0,3.0 years,"B,S,C",4.0,NOISE_991,9375,8042
2314.0,By Cacao,South Korea,2019.0,Ecuador,Ecuador,70.0,2.0,"B,S",3.0,NOISE_139,8186,5373
2274.0,Cacai Cacao,Taiwan,2019.0,Taiwan,Pingtung,70.0,2.0,"B,S*",3.0,NOISE_939,7103,6455
2274.0,Cacai Cacao,Taiwan,2019.0,Philippines,Davao,70.0,2.0,"B,S*",4.0,NOISE_574,7193,2310
2330.0,Cacao 70,Canada,2019.0,Guatemala,"Monte Grande, lot 001180312",70.0,4.0,"['B','S','C','L']",3.0,NOISE_526,7776,3020
2266.0,Cacao 70,Canada,2019.0,Guatemala,Asochivite,70.0,4.0,"B,S,C,L",4.0,NOISE_547,4754,2265
2266.0,Cacao 70,CANADA,2019.0,Bolivia,Beniano,70.0,4.0,"B,S,C,L",4.0,NOISE_488,6623,1140
1606.0,Cacao Arabuco,Puerto Rico,2015.0,Puerto Rico,Puerto Rico,70.0,2.0,"B,S",2.0,NOISE_234,5860,4033
600.0,Cacao Atlanta,U.S.A.,2010.0,Venezuela,Patanemo,75.0,2.0,"B,S",,NOISE_159,9014,9072
502.0,Cacao Atlanta,U.S.A.,2010.0,Dominican Republic,"Dominican Republic, ""Love Bar""",75.0,2.0,"['B','S']",2.0,NOISE_324,9944,5310
502.0,Cacao Atlanta,U.S.A.,2010.0,Dominican Republic,Dominican Republic w/ nibs,75.0,2.0,"B,S",3.0,NOISE_434,4121,1849
1215.0,nan,U.S.A.,2014.0,Peru,Tumbes,75.0,2.0,"B,S",2.0,NOISE_124,5871,1246
141.0,  Cacao Barry  ,FRANCE,2007.0,Venezuela,  Venezuela  ,72.0,5.0,"B,S,C,V,L",2.0,NOISE_694,5745,4518
147.0,Cacao Barry,France,2007.0,Mexico,Mexico,66.0 years,5.0 years,"B,S,C,V,L",3.0,NOISE_918,6585,8473
300.0,Cacao Barry,France,2008.0,Tanzania,Tanzania,75.0,5.0,"B,S,C,V,L",2.0,NOISE_429,3243,7187
586.0,Cacao Barry,france,2010.0,Dominican Republic,Santo Domingo,70.0,5.0,"B,S,C,V,L",3.0,NOISE_741,2526,2904
1716.0,Cacao Barry,france,2016.0,Haiti,Grand 'Anse,65.0,5.0,"B,S,C,V,L",4.0,NOISE_505,3336,1016
2226.0,  Cacao Betulia  ,Switzerland,2018.0,Colombia,"H. Betulia, Antioquia, B8",72.0,2.0,"B,S",2.0,NOISE_482,4359,5601
2230.0,Cacao Betulia,Switzerland,2018.0,Colombia,"H. Betulia, Antioquia, B9",72.0,2.0,"B,S",3.0,NOISE_141,8293,9694
2226.0,  Cacao Betulia  ,Switzerland,2018.0,Colombia,"H. Betulia, Antioquia, B6",72.0,2.0,"['B','S']",4.0,NOISE_220,1355,2738
1391.0,  Cacao de Origen  ,Venezuela,2014.0,Venezuela,"Agua Fria; Sucre region, H. La Trinidad",75.0,2.0,"B,S",2.0,NOISE_383,6733,1010
1391.0,Cacao de Origen,Venezuela,2014.0,Venezuela,"Macuare; Miranda; Chloe formula, H. La Trinidad",74.0,2.0,"B,S",3.0,NOISE_931,6186,6938
1391.0,  Cacao de Origen  ,Venezuela,2014.0,Venezuela,"  Chuao, Aragua region, H. La Trinidad  ",75.0,2.0,"B,S",4.0,NOISE_702,3708,7333
1395.0,  Cacao de Origen  ,Venezuela,2014.0,Venezuela,"Chuao, Aragua region, H. La Trinidad",70.0,2.0,"B,S",4.0,NOISE_700,8590,1647
1668.0,Cacao de Origen,Venezuela,2015.0,Venezuela,Hacienda la Trinidad,74.0,2.0,"['B','S']",,NOISE_295,9818,3586
1692.0,  Cacao de Origen  ,Venezuela,2015.0,Venezuela,Rio Caribe,75.0,2.0,"B,S",3.0,NOISE_542,3699,7010
1688.0,Cacao de Origen,Venezuela,2015.0,Venezuela,Chuao,77.0,2.0,"B,S",4.0,NOISE_103,1840,5217
2238.0,nan,Venezuela,2018.0,Venezuela,  Carupano Pintao  ,75.0,2.0,"B,S",3.0,NOISE_206,4198,2418
2278.0,Cacao de Origen,Venezuela,2019.0,Venezuela,"  Barlovento, Familia Rojas  ",75.0,2.0,"B,S",2.0,NOISE_701,6735,9992
2278.0,  Cacao de Origen  ,Venezuela,2019.0,Venezuela,Canoabo,70.0 years,2.0,"B,S",3.0,NOISE_212,8260,1247
2076.0,Cacao Gonzales,United States,2018.0,Venezuela,Chuao,70.0,2.0,,3.0,NOISE_655,9584,6073
1434.0,Cacao Hunters,Colombia,2014.0,,"  Boyaca, Aprocampa Coop, Pauna  ",69.0,4.0,"B,S,C,L",3.0,NOISE_198,8221,1884
1434.0,Cacao Hunters,Colombia,2014.0,Colombia,Arauca,70.0,4.0,"['B','S','C','L']",3.0,NOISE_774,1922,3873
1430.0,Cacao Hunters,Colombia,2014.0,Colombia,Sierra Nevada,64.0,4.0,"['B','S','C','L']",4.0,NOISE_418,8370,7105
