id,manufacturer,company_location,year_reviewed,bean_origin,bar_name,cocoa_percent,num_ingredients,ingredients,rating
199,Bonnat,France,2008,Venezuela,"Porcelana, Venezuela",75,3,"B,S,C",4
336,Bonnat,France,2009,Peru,"Porcelana, Apotequil",75,3,"B,S,C",3
331,Bonnat,France,2009,Ivory Coast,Ivory Coast,75,3,"B,S,C",3
336,Bonnat,France,2009,Mexico,"Porcelana, Tabasco, Marfil de Blanco",75,3,"B,S,C",3
395,Bonnat,France,2009,Mexico,"Xoconusco, cacao Real",75,3,"B,S,C",3
761,Bonnat,France,2011,Jamaica,Jamaique,75,3,"B,S,C",3
629,Bonnat,France,2011,Cuba,Cuba,75,3,"B,S,C",4
629,Bonnat,France,2011,Peru,"Cusco, Cacao Cusco",75,3,"B,S,C",4
629,Bonnat,France,2011,Peru,Piura Blanco,75,3,"B,S,C",4
672,Bonnat,France,2011,Brazil,Juliana,75,3,"B,S,C",4
629,Bonnat,France,2011,Brazil,Libanio,75,3,"B,S,C",4
629,Bonnat,France,2011,Haiti,Haiti,75,3,"B,S,C",4
629,Bonnat,France,2011,Madagascar,"Madagascar, 100% criollo",75,3,"B,S,C",4
1042,Bonnat,France,2013,Gabon,Gabon,75,3,"B,S,C",3
1038,Bonnat,France,2013,Brazil,Maragnam,75,3,"B,S,C",4
1418,Bonnat,France,2014,Dominican Republic,"Los Colorados, Santo Domingo, Equateur",75,3,"B,S,C",3
1418,Bonnat,France,2014,Blend,"Surfin, Venez,Africa,Brasil,Peru,Mex",65,3,"B,S,C",4
1339,Bonnat,France,2014,Brazil,Kaori,75,3,"B,S,C",4
1912,Bonnat,France,2016,Mexico,Selva Maya,75,3,"B,S,C",4
2246,Bonnat,France,2018,Peru,Madre de Dios,75,3,"B,S,C",4
2250,Bonnat,France,2018,Blend,"El Rosario, Xoconuzco, Cusco, Sambirano",75,3,"B,S,C",4
2554,Bonnat,France,2021,Nicaragua,"El Castillero, Indio Maiz",75,3,"B,S,C",4
341,Bouga Cacao (Tulicorp),Ecuador,2009,Ecuador,"El Oro, Hacienda de Oro",100,null,null,2
316,Bouga Cacao (Tulicorp),Ecuador,2009,Ecuador,"El Oro, Hacienda de Oro",77,2,"B,S",3
1267,Bowler Man,U.S.A.,2014,Belize,Maya Mountain,70,null,null,3
1271,Bowler Man,U.S.A.,2014,Dominican Republic,Conacado,70,null,null,3
2254,Brasstown,U.S.A.,2018,Ecuador,Esmeraldas,75,3,"B,S,C",4
2194,Brasstown,U.S.A.,2018,Peru,Ucayali,70,3,"B,S,C",4
2096,Brasstown,U.S.A.,2018,Bolivia,"Wild Bolivia, Sucre",70,3,"B,S,C",4
2542,Brasstown,U.S.A.,2021,Tanzania,Kokoa Kamili,62,3,"B,S,C",3
1125,Brasstown aka It's Chocolate,U.S.A.,2013,Dominican Republic,Cooproagro,72,5,"B,S,C,V,L",3
1125,Brasstown aka It's Chocolate,U.S.A.,2013,Ecuador,"Camino Verde, Guayas",70,5,"B,S,C,V,L",3
1129,Brasstown aka It's Chocolate,U.S.A.,2013,Ghana,"Ghana, batch 021813",75,5,"B,S,C,V,L",4
1129,Brasstown aka It's Chocolate,U.S.A.,2013,Venezuela,"Chuao, Mantuano blend, batch 23613",85,5,"B,S,C,V,L",4
1255,Brasstown aka It's Chocolate,U.S.A.,2014,Belize,Maya Mountain,70,3,"B,S,C",4
1355,Brasstown aka It's Chocolate,U.S.A.,2014,Venezuela,Chuao,70,3,"B,S,C",4
1462,Brasstown aka It's Chocolate,U.S.A.,2015,Dominican Republic,"Conacado, batch 001515",68,3,"B,S,C",4
1868,Brasstown aka It's Chocolate,U.S.A.,2016,Venezuela,"Guasare, Zulia Prov.",70,3,"B,S,C",4
1868,Brasstown aka It's Chocolate,U.S.A.,2016,Nicaragua,"O'payo, Waslala",70,3,"B,S,C",4
1980,Brasstown aka It's Chocolate,U.S.A.,2017,Dominican Republic,Elvesia P.,70,3,"B,S,C",3
1984,Brasstown aka It's Chocolate,U.S.A.,2017,Ecuador,Manabi,75,3,"B,S,C",4
1518,Brazen,U.S.A.,2015,Madagascar,Ambolikapiky P.,80,3,"B,S,C",3
1514,Brazen,U.S.A.,2015,Dominican Republic,Elvesia P.,60,3,"B,S,C",3
1514,Brazen,U.S.A.,2015,Dominican Republic,Elvesia P.,80,3,"B,S,C",3
1518,Brazen,U.S.A.,2015,Belize,Maya Mountain,80,3,"B,S,C",3
1518,Brazen,U.S.A.,2015,Madagascar,Ambolikapkly P.,60,3,"B,S,C",3
1514,Brazen,U.S.A.,2015,Guatemala,"Alta Verapaz, 2014, batch 69",70,2,"B,S",4
1149,Breeze Mill,U.S.A.,2013,Jamaica,Jamaica,70,4,"B,S,C,V",3
1235,Bright,Australia,2014,Trinidad,Gran Couva,68,3,"B,S,C",3
1231,Bright,Australia,2014,Madagascar,Somia Plantation,72,3,"B,S,C",3
1231,Bright,Australia,2014,Dominican Republic,Marabel Farms,70,3,"B,S,C",4
1231,Bright,Australia,2014,Ecuador,"Camino Verde, Balao, Guayas",72,3,"B,S,C",4
1638,Britarev,Russia,2015,Ecuador,Ecuador,70,2,"B,S",3
1181,Bronx Grrl Chocolate,U.S.A.,2013,Dominican Republic,Dominican Republic,68,3,"B,S,C",3
2052,Bullion,U.K.,2018,Bolivia,"Alto Beni, No.2, Batch 17, 2016",70,3,"B,S,C",2
2052,Bullion,U.K.,2018,Guatemala,"Lanquin, No.3, Batch 21, 2016",70,3,"B,S,C",3
1323,Burnt Fork Bend,U.S.A.,2014,Ecuador,"Ecuador, Bob Bar",60,3,"B,S,C",2
1299,Burnt Fork Bend,U.S.A.,2014,Trinidad,"Trinidad, batch 05050114",72,3,"B,S,C",3
1303,Burnt Fork Bend,U.S.A.,2014,Belize,Belize,72,3,"B,S,C",3
1303,Burnt Fork Bend,U.S.A.,2014,Blend,Blend,72,3,"B,S,C",3
1299,Burnt Fork Bend,U.S.A.,2014,Ecuador,"Mindo, batch 01040914",72,3,"B,S,C",4
2314,By Cacao,South Korea,2019,Ecuador,Ecuador,70,2,"B,S",3
2274,Cacai Cacao,Taiwan,2019,Taiwan,Pingtung,70,2,"B,S*",3
2274,Cacai Cacao,Taiwan,2019,Philippines,Davao,70,2,"B,S*",4
2330,Cacao 70,Canada,2019,Guatemala,"Monte Grande, lot 001180312",70,4,"B,S,C,L",3
2266,Cacao 70,Canada,2019,Guatemala,Asochivite,70,4,"B,S,C,L",4
2266,Cacao 70,Canada,2019,Bolivia,Beniano,70,4,"B,S,C,L",4
1606,Cacao Arabuco,Puerto Rico,2015,Puerto Rico,Puerto Rico,70,2,"B,S",2
600,Cacao Atlanta,U.S.A.,2010,Venezuela,Patanemo,75,2,"B,S",2
502,Cacao Atlanta,U.S.A.,2010,Dominican Republic,"Dominican Republic, ""Love Bar""",75,2,"B,S",2
502,Cacao Atlanta,U.S.A.,2010,Dominican Republic,Dominican Republic w/ nibs,75,2,"B,S",3
1215,Cacao Atlanta,U.S.A.,2014,Peru,Tumbes,75,2,"B,S",2
141,Cacao Barry,France,2007,Venezuela,Venezuela,72,5,"B,S,C,V,L",2
147,Cacao Barry,France,2007,Mexico,Mexico,66,5,"B,S,C,V,L",3
300,Cacao Barry,France,2008,Tanzania,Tanzania,75,5,"B,S,C,V,L",2
586,Cacao Barry,France,2010,Dominican Republic,Santo Domingo,70,5,"B,S,C,V,L",3
1716,Cacao Barry,France,2016,Haiti,Grand 'Anse,65,5,"B,S,C,V,L",4
2226,Cacao Betulia,Switzerland,2018,Colombia,"H. Betulia, Antioquia, B8",72,2,"B,S",2
2230,Cacao Betulia,Switzerland,2018,Colombia,"H. Betulia, Antioquia, B9",72,2,"B,S",3
2226,Cacao Betulia,Switzerland,2018,Colombia,"H. Betulia, Antioquia, B6",72,2,"B,S",4
1391,Cacao de Origen,Venezuela,2014,Venezuela,"Agua Fria; Sucre region, H. La Trinidad",75,2,"B,S",2
1391,Cacao de Origen,Venezuela,2014,Venezuela,"Macuare; Miranda; Chloe formula, H. La Trinidad",74,2,"B,S",3
1391,Cacao de Origen,Venezuela,2014,Venezuela,"Chuao, Aragua region, H. La Trinidad",75,2,"B,S",4
1395,Cacao de Origen,Venezuela,2014,Venezuela,"Chuao, Aragua region, H. La Trinidad",70,2,"B,S",4
1668,Cacao de Origen,Venezuela,2015,Venezuela,Hacienda la Trinidad,74,2,"B,S",3
1692,Cacao de Origen,Venezuela,2015,Venezuela,Rio Caribe,75,2,"B,S",3
1688,Cacao de Origen,Venezuela,2015,Venezuela,Chuao,77,2,"B,S",4
2238,Cacao de Origen,Venezuela,2018,Venezuela,Carupano Pintao,75,2,"B,S",3
2278,Cacao de Origen,Venezuela,2019,Venezuela,"Barlovento, Familia Rojas",75,2,"B,S",2
2278,Cacao de Origen,Venezuela,2019,Venezuela,Canoabo,70,2,"B,S",3
2076,Cacao Gonzales,U.S.A.,2018,Venezuela,Chuao,70,2,"B,S",3
1434,Cacao Hunters,Colombia,2014,Colombia,"Boyaca, Aprocampa Coop, Pauna",69,4,"B,S,C,L",3
1434,Cacao Hunters,Colombia,2014,Colombia,Arauca,70,4,"B,S,C,L",3
1430,Cacao Hunters,Colombia,2014,Colombia,Sierra Nevada,64,4,"B,S,C,L",4
1430,Cacao Hunters,Colombia,2014,Colombia,Tumaco,70,4,"B,S,C,L",4
1662,Cacao Hunters,Colombia,2015,Colombia,Arhuacos,72,3,"B,S,C",4
1816,Cacao Hunters,Colombia,2016,Colombia,Macondo,71,3,"B,S,C",4
1816,Cacao Hunters,Colombia,2016,Colombia,Perla Negra,74,3,"B,S,C",4
1860,Cacao Market,U.S.A.,2016,Honduras,"Jutiapa, lot 050916D",70,4,"B,S,C,L",4
641,Cacao Prieto,U.S.A.,2011,Dominican Republic,"Dominican Republicm, rustic",72,2,"B,S",3
647,Cacao Prieto,U.S.A.,2011,Dominican Republic,"Dominican Republic, rustic",65,2,"B,S",3
641,Cacao Prieto,U.S.A.,2011,Dominican Republic,Dominican Republic,66,2,"B,S",4
991,Cacao Prieto,U.S.A.,2012,Dominican Republic,"Criollo, Dominican Republic",72,2,"B,S",4
336,Cacao Sampaka,Spain,2009,Mexico,"Porcelana, Tabasco, La Joya",70,4,"B,S,C,L",4
346,Cacao Sampaka,Spain,2009,Mexico,"Xoconusco, Chiapas, cacao Real",70,4,"B,S,C,L",4
537,Cacao Sampaka,Spain,2010,Grenada,Grenada,71,4,"B,S,C,L",3
508,Cacao Sampaka,Spain,2010,Madagascar,Madagascar,71,4,"B,S,C,L",4
537,Cacao Sampaka,Spain,2010,Venezuela,Venezuela,71,4,"B,S,C,L",4
537,Cacao Sampaka,Spain,2010,Venezuela,Venezuela,77,4,"B,S,C,L",4
523,Cacao Sampaka,Spain,2010,Ecuador,Ecuador,71,4,"B,S,C,L",4
523,Cacao Sampaka,Spain,2010,Papua New Guinea,Papua,71,4,"B,S,C,L",4
1908,Cacao Sampaka,Spain,2016,Congo,"Mahali, Kasai",70,4,"B,S,C,L",4
2510,Cacao Santa Fe (Art of Chocolate),U.S.A.,2020,Dominican Republic,"Zorzal Reserve, Hispaniola, batch 239",72,4,"B,S,C,V",3
2510,Cacao Santa Fe (Art of Chocolate),U.S.A.,2020,Peru,Ucayali,72,4,"B,S,C,V",3
2510,Cacao Santa Fe (Art of Chocolate),U.S.A.,2020,Ecuador,Costa Esmeraldas,72,4,"B,S,C,V",3
1684,Cacao Store,Japan,2015,Madagascar,Madagascar,70,2,"B,S",3
1684,Cacao Store,Japan,2015,Peru,Peru,70,2,"B,S",3
1684,Cacao Store,Japan,2015,Vietnam,Vietnam,70,2,"B,S",4
2084,Cacaodada,South Korea,2018,Ghana,Ghana,70,null,null,3
2084,Cacaodada,South Korea,2018,Dominican Republic,Dominican Republic,70,null,null,3
2084,Cacaodada,South Korea,2018,Ecuador,Ecuador,70,null,null,4
2610,Cacaosuyo,Peru,2021,Peru,Chuncho-Cuzco,70,2,"B,S",4
2614,Cacaosuyo,Peru,2021,Peru,"Lakuna, Amazonas, silvestre",70,2,"B,S",4
2614,Cacaosuyo,Peru,2021,Peru,Cuzco,80,2,"B,S",4
2610,Cacaosuyo,Peru,2021,Peru,Piura Select,70,2,"B,S",4
259,Cacaoyere (Ecuatoriana),Ecuador,2008,Ecuador,Pichincha,91,4,"B,S,C,L",2
245,Cacaoyere (Ecuatoriana),Ecuador,2008,Ecuador,Bolivar,82,4,"B,S,C,L",2
237,Cacaoyere (Ecuatoriana),Ecuador,2008,Ecuador,Amazonia,63,4,"B,S,C,L",4
237,Cacaoyere (Ecuatoriana),Ecuador,2008,Ecuador,Esmeraldas,71,4,"B,S,C,L",4
141,Callebaut,Belgium,2007,Ecuador,Baking,70,null,null,1
296,Callebaut,Belgium,2008,Grenada,Grenade,60,null,null,3
749,C-Amaro,Italy,2011,Sao Tome,Sao Tome,78,2,"B,S",2
765,C-Amaro,Italy,2011,Trinidad,Trinidad,70,2,"B,S",2
809,C-Amaro,Italy,2012,Venezuela,Venezuela,80,2,"B,S",3
1185,C-Amaro,Italy,2013,Ecuador,Ecuador,100,1,B,4
1442,C-Amaro,Italy,2014,Cuba,Cuba,75,2,"B,S",2
1442,C-Amaro,Italy,2014,Dominican Republic,Dominican Republic,72,2,"B,S",3
1442,C-Amaro,Italy,2014,Blend,"Lago di Como, Blu",70,2,"B,S",4
1804,Cao,U.S.A.,2016,Venezuela,Porcelana,75,3,"B,S,C",2
1804,Cao,U.S.A.,2016,Tanzania,Tanzania,73,3,"B,S,C",3
1804,Cao,U.S.A.,2016,Venezuela,"Porcelana, Batch 5163",70,3,"B,S,C",3
1808,Cao,U.S.A.,2016,Bolivia,Bolivia,75,3,"B,S,C",3
1808,Cao,U.S.A.,2016,Brazil,Brazil,70,3,"B,S,C",3
2558,Caofiori,Colombia,2021,Colombia,Arauca,70,4,"B,S,C,L",3
2558,Caofiori,Colombia,2021,Colombia,Tumaco,70,4,"B,S,C,L",3
2558,Caofiori,Colombia,2021,Colombia,Choco,70,4,"B,S,C,L",4
2558,Caofiori,Colombia,2021,Colombia,Meta,70,4,"B,S,C,L",4
237,Caoni (Tulicorp),Ecuador,2008,Ecuador,Esmeraldas,77,4,"B,S,C,L",2
237,Caoni (Tulicorp),Ecuador,2008,Ecuador,Manabi,77,4,"B,S,C,L",2
245,Caoni (Tulicorp),Ecuador,2008,Ecuador,Los Rios,77,4,"B,S,C,L",3
266,Caoni (Tulicorp),Ecuador,2008,Ecuador,Manabi,55,4,"B,S,C,L",3
269,Caoni (Tulicorp),Ecuador,2008,Ecuador,Los Rios,55,4,"B,S,C,L",3
269,Caoni (Tulicorp),Ecuador,2008,Ecuador,Esmeraldas,55,4,"B,S,C,L",4
1263,Captain Pembleton,New Zealand,2014,Papua New Guinea,"Saidor Estate, Madang P.",70,3,"B,S,C",4
1263,Captain Pembleton,New Zealand,2014,Papua New Guinea,Kulili Estate,70,3,"B,S,C",4
2626,CAR Artisan,U.S.A.,2021,Nicaragua,"La Colonia, batch 5",70,3,"B,S,C",3
2626,CAR Artisan,U.S.A.,2021,Tanzania,"Kokoa Kamili, batch 9",70,3,"B,S,C",3
2630,CAR Artisan,U.S.A.,2021,Peru,"Ucayali, batch 12",70,3,"B,S,C",3
2630,CAR Artisan,U.S.A.,2021,Mexico,"Soconusco, batch 2",70,3,"B,S,C",3
845,Caribeans,Costa Rica,2012,Costa Rica,Costa Rica,80,2,"B,S",3
841,Caribeans,Costa Rica,2012,Costa Rica,Costa Rica,72,2,"B,S",3
1586,Caribeans,Costa Rica,2015,Costa Rica,"Talamanca, Raul-Kekoldo community",72,2,"B,S",3
1582,Caribeans,Costa Rica,2015,Guatemala,"Antigua, Special Reserve",72,3,"B,S,C",4
1586,Caribeans,Costa Rica,2015,Costa Rica,Anselmo Paraiso Estate,72,2,"B,S",4
1884,Carlotta Chocolat,Colombia,2016,Colombia,Arauca,65,3,"B,S,C",3
1888,Carlotta Chocolat,Colombia,2016,Colombia,Tumaco,65,3,"B,S,C",3
1888,Carlotta Chocolat,Colombia,2016,Colombia,Cordoba,65,3,"B,S,C",3
1888,Carlotta Chocolat,Colombia,2016,Colombia,Huila,65,3,"B,S,C",4
1888,Carlotta Chocolat,Colombia,2016,Colombia,"Cesar, CCN51",65,3,"B,S,C",4
2154,Casa,U.S.A.,2018,Blend,"Ecuador, Vietnam",75,2,"B,S",2
2394,Casa Lasevicius,Brazil,2019,Brazil,"Fazenda Camboa, Bahia, 2018",71,2,"B,S",3
2402,Casa Lasevicius,Brazil,2019,Brazil,"Amazon Forest, 2018",65,2,"B,S",3
1105,Castronovo,U.S.A.,2013,Peru,"San Martin, batch 155",70,3,"B,S,C",2
1153,Castronovo,U.S.A.,2013,Peru,"Tumbes, batch 176",70,3,"B,S,C",3
1101,Castronovo,U.S.A.,2013,Bolivia,"Bolivia, batch 166",70,3,"B,S,C",3
1153,Castronovo,U.S.A.,2013,Venezuela,"Guaniamo, batch 173",72,3,"B,S,C",3
1105,Castronovo,U.S.A.,2013,Venezuela,"Guaniamo, Amazonas, batch 159",70,3,"B,S,C",3
1109,Castronovo,U.S.A.,2013,Nicaragua,"Nicaragua, batch 164",72,3,"B,S,C",3
1101,Castronovo,U.S.A.,2013,Dominican Republic,"Conacado, batch 161",73,2,"B,S",4
1407,Castronovo,U.S.A.,2014,Dominican Republic,Elvesia P.,70,3,"B,S,C",3
1347,Castronovo,U.S.A.,2014,Colombia,"Sierra Nevada, batch 1",72,3,"B,S,C",4
1371,Castronovo,U.S.A.,2014,Colombia,"Arauca, batch 280",76,3,"B,S,C",4
1570,Castronovo,U.S.A.,2015,Honduras,"the lost city, gracias a dias, batch 362",72,3,"B,S,C",4
1574,Castronovo,U.S.A.,2015,Venezuela,"Piaroa, Amazonas, Batch 350",72,3,"B,S,C",4
1570,Castronovo,U.S.A.,2015,Dominican Republic,"Duarte, Batch 360",70,3,"B,S,C",4
1724,Castronovo,U.S.A.,2016,Belize,"Maya Mtn, Batch 454, Heirloom",72,3,"B,S,C",4
1956,Castronovo,U.S.A.,2017,Venezuela,"Patanemo, batch 539",70,2,"B,S",3
2354,Castronovo,U.S.A.,2019,Puerto Rico,Puerto Rico,70,3,"B,S,C",4
2314,Castronovo,U.S.A.,2019,Mexico,"Xoconusco, criollo, batch 834",70,3,"B,S,C",4
2554,Castronovo,U.S.A.,2021,Peru,"Valle de Los Rios, batch 990",70,3,"B,S,C",4
2688,Castronovo,U.S.A.,2021,Venezuela,"Chuao, batch 1089",72,3,"B,S,C",4
1247,Cello,U.S.A.,2014,Ecuador,Ecuador,70,3,"B,S,C",2
1247,Cello,U.S.A.,2014,Peru,Peru,70,3,"B,S,C",3
1251,Cello,U.S.A.,2014,Venezuela,Venezuela,70,3,"B,S,C",3
1251,Cello,U.S.A.,2014,Bolivia,Bolivia,70,3,"B,S,C",3
404,Cemoi,France,2009,Ecuador,Equateur,72,null,null,3
1426,Chaleur B,Canada,2014,Uganda,Uganda,70,3,"B,S,C",3
2672,Chaleur B,Canada,2021,Madagascar,"Ambanja, Sambirano Valley",70,3,"B,S,C",3
2676,Chaleur B,Canada,2021,Belize,Maya Mountain,70,3,"B,S,C",3
2676,Chaleur B,Canada,2021,Peru,"Maranon, nano-lot #709, bar# 371",72,3,"B,S,C",3
2028,Chapon,France,2017,Bolivia,"Beni, Cru Sauvage",74,2,"B,S",3
2238,Chapon,France,2018,Venezuela,"San Esteban (Chloe, Maria, Patrice)",68,3,"B,S,C",4
1900,Charm School,U.S.A.,2016,Belize,Maya Mtn,70,3,"B,S,C",3
252,Chchukululu (Tulicorp),Ecuador,2008,Ecuador,Los Rios,75,3,"B,S,C",3
486,Chchukululu (Tulicorp),Ecuador,2010,Ecuador,Arriba,55,3,"B,S,C",3
1235,Chequessett,U.S.A.,2014,Costa Rica,la Amistad,70,3,"B,S,C",4
2202,Chequessett,U.S.A.,2018,Peru,Ucayali River,72,3,"B,S,C",3
2422,Chequessett,U.S.A.,2019,Ecuador,Costa Esmeraldas,72,3,"B,S,C",4
2668,Chequessett,U.S.A.,2021,Colombia,Tumaco Narino,83,3,"B,S,C",3
2668,Chequessett,U.S.A.,2021,Dominican Republic,"Dominican Republic, ""Provincetown Dark""",69,3,"B,S,C",3
672,Chloe Chocolat,France,2011,Blend,Blend No. 1,70,null,null,4
1454,Chocablog,U.K.,2015,Ecuador,Ecuador,70,3,"B,S,C",3
1407,Choco Del Sol,Germany,2014,Belize,Maya Mountain w/ nibs,75,2,"B,S",3
1407,Choco Del Sol,Germany,2014,Belize,Maya Mountain,82,2,"B,S",3
1696,Choco Dong,South Korea,2015,Vietnam,"Mekong Delta, early 2014 Harvest",70,2,"B,S",3
1696,Choco Dong,South Korea,2015,Malaysia,"Tawau, Oct. 2015 Harvest",70,2,"B,S",4
2298,Chococard (Lapos),Hungary,2019,Nicaragua,La Dalia,72,3,"B,S,C",2
2298,Chococard (Lapos),Hungary,2019,Dominican Republic,Zorzal,71,3,"B,S,C",3
1482,Chocolarder,U.K.,2015,Peru,"Peru, batch C7",65,2,"B,S",2
1514,Chocolarder,U.K.,2015,Dominican Republic,"Dominican Republic, batch 5",80,2,"B,S",2
1482,Chocolarder,U.K.,2015,Peru,"Peru + nibs, batch C6",65,2,"B,S",3
2442,Chocolarder,U.K.,2019,Madagascar,"Ottange Farm, Mava P., Ramena River, Sambirano",74,2,"B,S",3
647,Chocola'te,U.S.A.,2011,Madagascar,Madagascar,70,2,"B,S",4
647,Chocola'te,U.S.A.,2011,Venezuela,Venezuela,68,2,"B,S",4
1772,Chocolate Alchemist-Philly,U.S.A.,2016,Peru,"Tumbes, ""Zarumilla""",90,2,"B,S*",2
1772,Chocolate Alchemist-Philly,U.S.A.,2016,Blend,"Philly Blend, 5 plantations",80,2,"B,S*",2
1760,Chocolate Con Amor,U.S.A.,2016,Bolivia,Wild Bolivian,70,2,"B,S",2
1760,Chocolate Con Amor,U.S.A.,2016,Uganda,Uganda,70,2,"B,S",3
1768,Chocolate Con Amor,U.S.A.,2016,Nicaragua,Nicaragua,80,2,"B,S",3
1764,Chocolate Con Amor,U.S.A.,2016,Dominican Republic,Dominican Republic,60,2,"B,S",3
1764,Chocolate Con Amor,U.S.A.,2016,Dominican Republic,Dominican Republic,75,2,"B,S",3
1764,Chocolate Con Amor,U.S.A.,2016,Venezuela,Ocumare,80,2,"B,S",3
1764,Chocolate Con Amor,U.S.A.,2016,Ecuador,Ecuador,70,2,"B,S",3
1259,Chocolate Conspiracy,U.S.A.,2014,Peru,Peru,74,3,"B,S*,C",3
1530,Chocolate Makers,Amsterdam,2015,Dominican Republic,Tres Hombres,75,3,"B,S,C",3
1530,Chocolate Makers,Amsterdam,2015,Congo,"Congo, Gorilla bar",68,3,"B,S,C",4
1530,Chocolate Makers,Amsterdam,2015,Peru,"Peru, Awagum bar",80,3,"B,S,C",4
919,Chocolate Tree,Scotland,2012,Ecuador,Ecuador,82,3,"B,S,C",2
919,Chocolate Tree,Scotland,2012,Peru,Peru,68,3,"B,S,C",3
919,Chocolate Tree,Scotland,2012,Madagascar,Madagascar,72,3,"B,S,C",3
1121,Chocolate Tree,Scotland,2013,Peru,Peru,70,2,"B,S",4
1582,Chocolate Tree,Scotland,2015,Peru,Maranon,69,3,"B,S,C",4
1582,Chocolate Tree,Scotland,2015,Venezuela,Carenero Superior,80,2,"B,S",4
2700,Chocolate Tree,Scotland,2021,Venezuela,Chuao,70,3,"B,S,C",3
2134,Chocolates by Josh (Box Chocolate),U.S.A.,2018,Dominican Republic,Zorzal,72,3,"B,S,C",3
2294,Chocolatoa,Belgium,2019,India,"Idukki Hills, GoGround, batch 0089",70,3,"B,S,C",3
1219,Chocolats Privilege,Canada,2014,Mexico,Xoconusco,70,4,"B,S,C,V",2
2080,Chocolibrium,U.S.A.,2018,India,"Anamalai, Tamil Nadu",63,3,"B,S,C",2
2080,Chocolibrium,U.S.A.,2018,Guatemala,"Monte Grande Plantation, Coatepeque",76,2,"B,S",3
2080,Chocolibrium,U.S.A.,2018,Peru,Ucayali,70,2,"B,S",3
1454,ChocoReko,Japan,2015,Venezuela,Patanemo,77,null,null,3
682,Chocosol,Canada,2011,Mexico,"Chiapas, Lacandon Jungle, Oaxacom Mtn",65,null,null,3
1832,Chocosol,Canada,2016,Mexico,"Chiapas, Lacandon Jungle, Oaxacom Mtn",75,3,"B,S,C",3
2594,Chocotenango,U.S.A.,2021,Guatemala,"Chivite, Cahabon River",70,2,"B,S",3
2598,Chocotenango,U.S.A.,2021,Dominican Republic,Duarte,73,2,"B,S",3
2594,Chocotenango,U.S.A.,2021,Belize,"Maya Mountain, Toledo",70,2,"B,S",4
117,Chocovic,Spain,2007,Ecuador,"Bolivar, Guaranda",71,4,"B,S,C,L",2
117,Chocovic,Spain,2007,Grenada,Guyave,71,4,"B,S,C,L",2
117,Chocovic,Spain,2007,Blend,Maragda,70,4,"B,S,C,L",3
209,Chocovic,Spain,2008,Venezuela,Ocumare,71,4,"B,S,C,L",4
439,Chocovic,Spain,2009,Blend,Kendari,60,4,"B,S,C,L",3
439,Chocovic,Spain,2009,Blend,Tarakan,75,4,"B,S,C,L",3
478,Chocovic,Spain,2010,Mexico,Xoconusco,71,4,"B,S,C,L",3
478,Chocovic,Spain,2010,Madagascar,Sambirano,71,4,"B,S,C,L",4
1522,Chocovivo,U.S.A.,2015,Mexico,Tabasco,65,2,"B,S",2
1522,Chocovivo,U.S.A.,2015,Mexico,Tabasco,75,2,"B,S",2
377,Choklat,Canada,2009,Venezuela,Ocumare,80,4,"B,S,C,V",2
377,Choklat,Canada,2009,Mexico,"Porcelana, Tabasco",70,4,"B,S,C,V",3
377,Choklat,Canada,2009,Brazil,Brazilian,70,4,"B,S,C,V",3
377,Choklat,Canada,2009,Brazil,Brazilian,80,4,"B,S,C,V",3
377,Choklat,Canada,2009,Venezuela,Ocumare,70,4,"B,S,C,V",3
2534,Chokola,U.S.A.,2020,Guatemala,"Verapaz, 2017 harvest, Batch 14",70,2,"B,S",4
2514,Chokola,U.S.A.,2020,Venezuela,"Chuao w/ nibs, 2017-2018 harvest, Batch 9",75,2,"B,S",4
2534,Chokola,U.S.A.,2020,Belize,"Maya Mountain, 2017 harvest, Batch 11",70,2,"B,S",4
2514,Chokola,U.S.A.,2020,Madagascar,"Bejofo, 2019 H., Batch 20",67,2,"B,S",4
2638,Chokola,U.S.A.,2021,Tanzania,"Kokoa Kamili, harvest 2018",75,2,"B,S",4
2638,Chokola,U.S.A.,2021,Bolivia,"Wild Tranquilidad, harvest 2018, batch 9",75,2,"B,S",4
1149,Chokolat Elot (Girard),Martinique,2013,Martinique,Guadeloupe,42,4,"B,S,V,L",3
2250,Christophe Toury,U.S.A.,2018,Peru,"Ucayali, batch 1",70,2,"B,S",3
2226,Christopher Elbow,U.S.A.,2018,Peru,Ucayali,75,3,"B,S,C",4
2314,Christopher Elbow,U.S.A.,2019,Vietnam,"Vietnam, Marou 2017 harvest",72,3,"B,S,C",3
2310,Christopher Elbow,U.S.A.,2019,Costa Rica,"Hacienda Azul, 2017 harvest",70,3,"B,S,C",3
2310,Christopher Elbow,U.S.A.,2019,Ecuador,"Camino Verde, 2017 harvest",73,3,"B,S,C",4
2310,Christopher Elbow,U.S.A.,2019,Tanzania,"Kokoa Kamili, 2017 harvest",72,3,"B,S,C",4
2306,Christopher Elbow,U.S.A.,2019,Dominican Republic,Oko Caribe,72,3,"B,S,C",4
2310,Christopher Elbow,U.S.A.,2019,Brazil,"Fazenda Camboa, 2017 harvest",70,3,"B,S,C",4
666,Christopher Morel (Felchlin),Canada,2011,Peru,"Maranon Canyon, Fortunato No. 4",68,null,null,4
445,Chuao Chocolatier,U.S.A.,2009,Venezuela,Choroni,61,5,"B,S,C,V,L",3
