ID,Gender,Age,Customer_Type,Type_of_Travel,Class,Flight_Distance,Departure_Delay,Arrival_Delay,Rating,user_id,batch_id,processing_date
285.0,Female,45.0,Returning,Business,Business,825,2,0.0,1.0,1385,7268,NOISE_832
286.0,Female,41.0,  Returning  ,  Business  ,  Business  ,802,0,0,6.0,5287,2203,NOISE_683
287.0,Male,55.0,  Returning  ,Business,Business,3433,0,0.0,5.0,9801,9936,NOISE_581
288.0,Female,42.0,Returning,  Personal  ,Economy Plus,802,74,74.0,3.0,9840,8010,NOISE_221
289.0,Male,51.0,nan,Personal,Economy Plus,825,0,0.0,5.0,3660,5216,NOISE_697
290.0,Male,39.0,First-time,Business,Business,1250,0,0.0,1.0,9652,2170,NOISE_435
291.0,male,54.0,Returning,Business,Business,2718,0,0.0,1.0,5814,5996,NOISE_873
292.0,Female,21.0,FirstTime,Business,Economy,1250,14,0.0,3.0,4330,2422,NOISE_193
293.0,Male,52.0,Returning,Business,  Business  ,1517,43,17.0,4.0,3943,6656,NOISE_124
294.0,male,17.0,Returning,  Personal  ,  Economy  ,"1,250",11,12.0,2.0,7227,3970,NOISE_860
295.0,Female,54.0,Returning,Personal,Economy,1250,123,120.0,,2710,9584,NOISE_921
296.0,Female,47.0,Returning,Business,Business,2262,0,8.0,4.0,1314,9734,NOISE_886
297.0,Female,55.0,Returning,Business,Business,590,62,67.0,1.0,8221,3330,NOISE_414
298.0,Male,52.0,First-time,Business,Business,590,5,0.0,3.0,2869,6791,NOISE_956
299.0,Male,41.0 years,Returning,Business,business,590,45,50.0,2.0,8870,5025,NOISE_338
300.0,Female,24.0,  First-time  ,Business,Business,590,0,0.0,1.0,5683,1648,NOISE_404
301.0,MALE,40,Returning,Business,Business,821,18,19.0,2.0,7390,9324,NOISE_905
302.0,Male,52.0,  Returning  ,  Business  ,  Business  ,821,18,18.0,5.0,7370,6783,NOISE_556
303.0,Male,51.0,returning,  Business  ,Business,3183,13,11.0,2.0,1461,5444,NOISE_466
304.0,male,43.0,  Returning  ,Business,Business,1895,0,0.0,2.0,2138,2182,NOISE_352
305.0,Male,56.0,nan,  Business  ,Business,2204,55,49.0,1.0,3388,8051,NOISE_260
306.0,Male,,First-time,Business,  Business  ,821,0,0.0,5.0,9856,7120,NOISE_711
307.0,Female,31.0,Returning,Business,Business,2146,0,15.0,5.0,1420,8487,NOISE_752
308.0,Female,56.0,nan,  Business  ,  Business  ,853,0,0,3.0,3896,2642,NOISE_406
309.0,MALE,53.0,Returning,Business,Business,853,0,0.0,2.0,1939,6317,NOISE_913
310.0,Female,,nan,Business,Business,2180,0,12.0,1.0,7496,5327,NOISE_503
311.0,MALE,121.0 years,First-time,  Business  ,  Business  ,821,10,5.0,2.0,3127,3701,NOISE_842
312.0,Male,22.0,  Returning  ,  Business  ,Business,3206,41,133.0,2.0,4530,6757,NOISE_563
313.0,M,30.0,nan,Business,Business,821,25,36.0,4.0,1636,6217,NOISE_501
314.0,Female,59.0,Returning,Business,Business,2160,0,9.0,2.0,9850,3781,NOISE_212
315.0,Female,25.0,Returning,Business,Business,3380,2,3.0,1.0,2757,4937,NOISE_417
316.0,Female,,Returning,Business,Business,821,0 years,0.0,1.0,4343,2179,NOISE_547
317.0,Female,25.0,  First-time  ,  Business  ,  Business  ,821,0,0.0,5.0,7430,3605,NOISE_270
318.0,Male,29.0,First-time,Business,BUSINESS,853,0,10.0,2.0,1082,9176,NOISE_977
319.0,Female,,Returning,Business,Business,821,2,0.0,1.0,8769,4810,NOISE_943
320.0,Female,21.0,First-time,Business,Business,853,0,0.0,1.0,2907,7752,NOISE_405
321.0,Male,42.0,Returning,Business,Business,3109,0,8.0,1.0,1327,3828,NOISE_179
322.0,Male,49.0,Returning,Business,Business,821,0,7.0,3.0,2960,8575,NOISE_215
323.0,Male,59.0,Returning,  Business  ,Business,3674,0,0.0,2.0,6399,2604,NOISE_505
324.0,Male,21.0,First-time,  Business  ,Business,821,0,3.0,0.0,7601,2373,NOISE_440
325.0,Female,25.0,nan,Business,  Business  ,821,19,3.0,1.0,6398,8976,NOISE_135
326.0,Female,31.0,Returning,Business,  Business  ,3845,0,0.0,1.0,3546,4214,NOISE_507
327.0,Female,39.0,Returning,Business,BUSINESS,821,12,32.0,3.0,5253,9119,NOISE_693
328.0,Male,56.0,Returning,Business,  Business  ,3344,16,4.0,2.0,2504,1565,NOISE_521
329.0,Male,47.0,Returning,Business,Business,3954,9,0.0,3.0,2434,1758,NOISE_787
330.0,Male,46.0,RETURNING,Business,Business,3293,0 years,5.0,4.0,1628,2606,NOISE_957
331.0,Male,121.0,Returning,Business,Business,821,0,9.0,3.0,8704,1369,NOISE_363
332.0,Male,44.0,  Returning  ,Business,Economy,453,0,0.0,1.0,1372,4716,NOISE_421
333.0,Female,37.0,First-time,Business,Economy,421,5 years,15.0,3.0,3486,3477,NOISE_478
334.0,Male,26.0,First-time,Business,ECONOMY,421,0,0.0,5.0,5085,5359,NOISE_852
335.0,Female,56.0,returning,Business,Business,421,10,0.0,0.0,9786,1498,NOISE_591
336.0,MALE,40.0 years,  Returning  ,Business,Economy,421,0,0.0,4.0,3382,8964,NOISE_571
337.0,M,37.0,Returning,Personal,Economy,821,0,0.0,5.0,4093,6504,NOISE_537
338.0,Female,57.0,Returning,Personal,  Economy  ,853,0,9.0,5.0,7479,7451,NOISE_128
339.0,Female,22.0,Returning,Personal,ECONOMY,853,0,0.0,2.0,5622,7038,NOISE_457
340.0,Male,16.0,Returning,Personal,Economy,853 years,0,0.0,5.0,9803,5139,NOISE_766
341.0,MALE,35,Returning,Personal,Economy,821,0,6.0,5.0,4780,1809,NOISE_701
342.0,Male,,Returning,  Personal  ,ECONOMY,821,0,12.0,4.0,2175,3422,NOISE_428
343.0,Female,58.0,Returning,  Personal  ,Economy,821,0,0,-1.0,4540,3302,NOISE_950
344.0,Male,8.0 years,  Returning  ,personal,Economy,821,18,13.0,1.0,2611,8373,NOISE_872
345.0,Male,9.0,Returning,Personal,Economy,853,23,17.0,1.0,6323,7304,NOISE_923
346.0,male,68.0 years,nan,Personal,Economy,853,27,36.0,2.0,7147,5712,NOISE_705
347.0,Female,,Returning,  Personal  ,  Economy  ,821,9,8.0,6.0,2955,4046,NOISE_995
348.0,Male,56.0,Returning,Personal,Economy,853,0,0.0,4.0,3515,9599,NOISE_282
349.0,Female,33.0,RETURNING,  Personal  ,Economy,821,0,0.0,3.0,5366,9749,NOISE_642
350.0,Female,25.0,returning,Business,  Business  ,853,0,12.0,5.0,4472,9401,NOISE_479
351.0,Male,,  Returning  ,  Business  ,  business  ,821,31,30.0,2.0,7838,5601,NOISE_922
352.0,Female,7.0,returning,  Personal  ,Economy Plus,853,0,0.0,5.0,1291,4789,NOISE_732
353.0,Female,37.0,nan,Personal,Economy Plus,821,0,15.0,5.0,8358,1154,NOISE_588
354.0,Female,51.0,Returning,Personal,  economy plus  ,821,23,10.0,5.0,6963,3562,NOISE_616
355.0,Male,16.0,Returning,Personal,Economy Plus,821,0,0.0,3.0,4272,8506,NOISE_221
356.0,Male,50.0,Returning,Business,Business,102,23,24.0,4.0,7723,6104,NOISE_662
357.0,Female,43.0,Returning,business,  Business  ,102,0,0.0,2.0,7427,7585,NOISE_599
358.0,Female,39.0,First-time,Business,Business,247,42,96,2.0,8053,4931,NOISE_917
359.0,Male,55.0,Returning,Business,  Business  ,3431,0,0.0,4.0,1396,3621,NOISE_516
360.0,Male,-100.0,First-time,Business,  Business  ,113,0,0,4.0,8435,9471,NOISE_838
361.0,Male,40.0,Returning,Business,Business,229,0,0.0,5.0,4285,5578,NOISE_104
362.0,Male,24.0,First-time,Business,Economy,134,14,14.0,3.0,6774,8911,NOISE_880
363.0,Female,39.0,Returning,Business,Business,1869,0,0.0,2.0,3166,5605,NOISE_156
364.0,Female,33.0,  First-time  ,Business,Business,113,0,0.0,-100.0,9457,9677,NOISE_277
365.0,Female,42.0 years,  Returning  ,Business,Business,1924,13,7.0,2.0,5689,6475,NOISE_260
366.0,Female,35.0,Returning,Business,Business,164,33,29.0,5.0,8768,8789,NOISE_725
367.0,Male,26.0,First-time,Business,Business,102,0,-0.0,-100.0,7812,4990,NOISE_843
368.0,Female,,Returning,Business,Business,354,43,43.0,0.0,9347,2571,NOISE_541
369.0,male,53.0,Returning,BUSINESS,Business,2366,0,0.0,2.0,4015,9484,NOISE_772
370.0,Male,49.0,  Returning  ,BUSINESS,Business,3770,0,0.0,1.0,9300,3056,NOISE_425
371.0,Male,50.0 years,RETURNING,Business,Business,482,0,3.0,4.0,1838,1214,NOISE_275
372.0,Male,50.0,  Returning  ,Business,BUSINESS,3579,25,22.0,1.0,7104,8712,NOISE_335
373.0,Male,,Returning,Business,  Business  ,2169 years,0,0.0,3.0,6656,7271,NOISE_274
374.0,M,39.0,Returning,Business,business,2895,27,30.0,3.0,6881,8846,NOISE_692
375.0,Male,53.0,  Returning  ,Business,Business,2235,0,3.0,3.0,1579,9051,NOISE_977
376.0,Male,54.0,Returning,Business,Business,270,44,26.0,1.0,9565,5392,NOISE_355
377.0,M,,Returning,Business,business,3628,14,6.0,4.0,7030,3085,NOISE_575
378.0,Male,41.0,First-time,Business,Business,309,0,0.0,1.0,7298,2014,NOISE_351
379.0,Female,42.0,Returning,Business,  Business  ,247,0,0.0,3.0,2893,7220,NOISE_735
380.0,Male,45.0,returning,  Business  ,Business,1507,0,0.0,0.0,7929,3572,NOISE_591
381.0,Female,56.0,Returning,Business,Business,102,34,31.0,4.0,9397,8691,NOISE_352
382.0,Female,46.0,Returning,  Business  ,Business,1987,70,66.0,3.0,9719,6306,NOISE_482
383.0,Female,,returning,Business,business,3442,13 years,16.0,4.0,7579,4343,NOISE_914
384.0,Male,43.0,Returning,Business,Business,102,0,0.0,1.0,9500,9009,NOISE_840
385.0,Female,45.0,Returning,Business,Business,229,0,0.0,0.0,5250,4498,NOISE_797
386.0,M,58.0,  Returning  ,Business,Business,2759,59,51.0,2.0,9908,7991,NOISE_840
387.0,Female,54.0,returning,Business,Business,2722,0,0.0,4.0,1646,5748,NOISE_188
388.0,Male,,Returning,  Business  ,  Business  ,2848,0,0.0,3.0,2675,6622,NOISE_165
389.0,Female,,  First-time  ,Business,BUSINESS,102,0,0.0,2.0,4062,6305,NOISE_934
390.0,Male,58,Returning,Business,Business,3432,0,0.0,1.0,1830,1109,NOISE_279
391.0,Female,52.0,  Returning  ,Business,Business,1954,0,0.0,3.0,7428,2318,NOISE_186
392.0,Male,52,returning,  Business  ,  Business  ,1938,0,31.0,5.0,7207,6204,NOISE_650
393.0,Male,-100.0,nan,Business,Business,134 years,0,0.0,4.0,4278,8014,NOISE_101
394.0,Female,35.0,Returning,Business,Business,140,3,5.0,1.0,6682,1801,NOISE_675
395.0,Male,54.0,  Returning  ,BUSINESS,Business,3325,0,0.0,5.0,5585,9665,NOISE_295
396.0,Male,,  Returning  ,Business,Business,3838,0,3.0 years,1.0,4613,9919,NOISE_509
397.0,Female,26.0,First-time,Business,business,158,0,1.0,3.0,1119,8854,NOISE_226
398.0,Male,52.0,Returning,Business,Business,134,0,0.0,4.0,6288,2482,NOISE_723
399.0,Male,38.0,  First-time  ,business,Business,164 years,0,0.0,4.0,5156,9084,NOISE_582
400.0,Male,23.0,First-time,Business,Economy,134,0,0.0,0.0,8326,9005,NOISE_914
401.0,Female,36.0,  Returning  ,BUSINESS,Business,1818 years,0,4.0,4.0,6518,1584,NOISE_737
402.0,Male,42.0,Returning,business,Business,3824,0,0.0,5.0,8726,8690,NOISE_145
403.0,Female,39.0,nan,business,Business,1661,0,0.0,3.0,9475,2955,NOISE_545
404.0,Male,39.0,Returning,Business,Business,102,0,0.0,5.0,6918,6272,NOISE_613
405.0,Male,59.0,  Returning  ,  Business  ,Business,309,48,55.0,,9002,5904,NOISE_973
406.0,Male,36.0 years,First-time,Business,  Business  ,134,0,0.0,1.0,1587,5858,NOISE_973
407.0,Female,32.0,Returning,  Business  ,Business,164 years,0,0.0,,9444,9037,NOISE_464
408.0,M,47.0,nan,Business,Business,3169,0,-0.0,5.0,1726,1072,NOISE_276
409.0,Male,48.0,Returning,Business,Business,229,39,45.0,5.0,6870,1982,NOISE_635
410.0,Male,57.0,  Returning  ,  Business  ,Business,3687,0,0.0,1.0,7152,3277,NOISE_919
411.0,Male,121.0,Returning,Business,Business,2739,1,0.0,5.0,6676,6389,NOISE_456
412.0,Male,58.0,RETURNING,Business,BUSINESS,158,0,0.0,2.0,5143,9301,NOISE_631
413.0,M,121.0,Returning,Business,Business,1822,0,0.0,1.0,6635,8792,NOISE_388
414.0,Male,-1.0,Returning,Business,  Business  ,3458 years,0,2.0,4.0,8778,4200,NOISE_962
415.0,Female,38.0,First-time,Business,Business,229,0,0.0,4.0,6415,1638,NOISE_710
416.0,Female,44.0,  Returning  ,Business,Business,3915,0,-0.0,2.0,6220,5650,NOISE_354
417.0,Female,36.0,Returning,Business,  Business  ,2474,0,0.0,1.0,9798,6476,NOISE_111
418.0,Male,48.0,Returning,Business,Business,270,0,5.0 years,5.0,3286,7338,NOISE_503
419.0,Male,,Returning,Business,Business,309,0,1.0,5.0,2314,8028,NOISE_435
420.0,Male,-100,Returning,  Business  ,Business,140,88,85.0,2.0,4640,5094,NOISE_750
421.0,Female,25.0,First-time,Business,Business,312,0,0.0,0.0,1581,3171,NOISE_581
422.0,Male,42.0,  Returning  ,Business,Business,3957,7,50.0,4.0,3415,1763,NOISE_381
423.0,Female,30.0,First-time,  Business  ,Business,270,0,0.0,2.0,8819,3183,NOISE_478
424.0,Female,51.0,RETURNING,Business,  Business  ,3873,2,0.0,1.0,7605,1129,NOISE_115
425.0,Male,,Returning,Business,Business,3800,0,0.0,4.0,8360,9955,NOISE_513
426.0,Female,39.0,Returning,  Business  ,Business,1770,0,2.0,1.0,1661,4627,NOISE_797
427.0,Female,,First-time,Business,Business,113,0,0.0,1.0,4293,8117,NOISE_912
428.0,Female,40.0,nan,Business,Business,1654,0,0.0,3.0,1765,1929,NOISE_100
429.0,MALE,52.0,Returning,Personal,Business,309,6,16.0,5.0,1762,8411,NOISE_879
430.0,Female,24.0,  Returning  ,Personal,BUSINESS,140,74,76.0,5.0,4961,4491,NOISE_356
431.0,M,47.0,Returning,Personal,BUSINESS,102,0,0.0 years,2.0,2322,9274,NOISE_433
432.0,Female,46.0,Returning,Personal,Business,247,0,0.0,5.0,2165,3414,NOISE_835
433.0,Male,63.0,Returning,Personal,Business,102,0,0.0,4.0,9148,8282,NOISE_520
434.0,Female,27.0,Returning,Personal,Business,158,24,23.0,5.0,8972,2300,NOISE_745
435.0,Male,53.0,nan,Personal,Business,134,80,71.0,2.0,4130,6996,NOISE_258
436.0,Female,60.0,Returning,Personal,  Business  ,396,0,0.0 years,5.0,3766,8955,NOISE_186
437.0,Male,46.0,  Returning  ,Personal,Business,134,0,0.0,,6614,5424,NOISE_750
438.0,Female,,nan,Personal,Business,282,0,0.0,4.0,5607,4499,NOISE_430
439.0,Female,57.0,Returning,Personal,Business,134,6,7.0,3.0,9844,7673,NOISE_761
440.0,MALE,66.0,Returning,Personal,Business,396,0,0.0,5.0,4173,3817,NOISE_992
441.0,Male,31.0,Returning,Personal,  Business  ,229,0,0.0,5.0,8950,7664,NOISE_304
442.0,Female,14.0,Returning,Personal,Business,309,0,0.0,4.0,4529,2645,NOISE_807
443.0,male,35.0,Returning,Personal,Business,247,0,0.0,4.0,9630,6784,NOISE_339
444.0,Male,48.0,Returning,Personal,Business,247,27,32.0,5.0,4272,3992,NOISE_910
445.0,Female,220.0,nan,Business,Business,3060,0,0.0,4.0,8995,5128,NOISE_228
446.0,Male,46.0,Returning,Business,Business,2978,0,0.0,5.0,6897,3448,NOISE_577
447.0,Female,51.0,Returning,  Business  ,  Business  ,354,7,8.0,1.0,4278,2799,NOISE_811
448.0,Male,48.0 years,Returning,Business,Business,2607,0,0.0,4.0,9865,3502,NOISE_944
449.0,MALE,42.0,First-time,Business,Business,282,0,0.0,4.0,9894,4938,NOISE_893
450.0,Female,32.0,  Returning  ,Business,Business,1804,0,0.0,2.0,8877,7762,NOISE_783
451.0,Female,27.0,nan,Business,  Business  ,158,0,0.0,5.0,4143,8566,NOISE_197
452.0,Female,,Returning,  Business  ,Business,3409,0,0.0,4.0,7870,1728,NOISE_901
453.0,Male,55.0,Returning,Business,Business,134,0,0.0,4.0,9766,2242,NOISE_414
454.0,Male,59.0,Returning,Business,Business,312,26,18,1.0,5978,5586,NOISE_805
455.0,Male,47.0,nan,Business,Business,3145,51,34,5.0,2667,4087,NOISE_160
456.0,Female,34.0,Returning,Business,  Business  ,"3,310",1,1.0,5.0,9653,8545,NOISE_863
457.0,Female,48.0,Returning,  Business  ,Business,3945,0,18.0,5.0,5568,3540,NOISE_884
458.0,Male,43.0,Returning,Business,Business,113,0,0.0,5.0,6556,4126,NOISE_737
459.0,Male,59.0,Returning,  Business  ,Business,134,0,10.0,-100.0,4188,2958,NOISE_824
460.0,Female,38.0,Returning,  Business  ,Business,1911,0,0.0,0.0,9952,4976,NOISE_525
461.0,Male,41.0,Returning,Business,Business,2227,0,0.0,3.0,2533,3857,NOISE_552
462.0,male,53.0,Returning,Business,Business,102,0,1.0,1.0,8664,4501,NOISE_255
463.0,Female,-1.0,Returning,Business,Business,2500,22,12.0,1.0,1690,7461,NOISE_373
464.0,Female,26.0,Returning,Business,Business,229,0,0.0,5.0,2114,8140,NOISE_807
465.0,Female,,Returning,Business,  business  ,396,0,0.0,1.0,4832,1201,NOISE_779
466.0,Female,48.0,nan,  Business  ,business,102,0 years,0.0,3.0,7162,7137,NOISE_700
467.0,M,47.0,Returning,Business,  Business  ,3730,0,0.0,5.0,5307,9614,NOISE_940
468.0,Female,51.0,Returning,  BUSINESS  ,Business,1568,0,0.0,5.0,2382,6219,NOISE_655
469.0,Male,48.0,Returning,Business,Business,3617,0,15,5.0,9872,5962,NOISE_916
470.0,Male,43.0 years,  Returning  ,Business,Business,1634,0,0.0,2.0,4522,9662,NOISE_989
471.0,Female,56.0,Returning,  Business  ,Business,89,0,0.0,-1.0,7086,4374,NOISE_219
472.0,Male,40.0,First-time,Business,Business,113,22,20.0,1.0,2434,4751,NOISE_365
473.0,MALE,57.0,Returning,Business,Business,1760,0 years,0.0,4.0,5322,2749,NOISE_561
474.0,Female,39.0,  Returning  ,Business,Business,1681,0,0.0,4.0,4131,1349,NOISE_474
475.0,Female,,Returning,  Business  ,Business,3517,0,0.0,1.0,8422,3485,NOISE_160
476.0,Female,62.0,  Returning  ,Business,Business,3490,22,19.0,3.0,3722,4775,NOISE_574
477.0,Male,57.0,nan,Business,Business,1595,63,73.0,3.0,4916,8151,NOISE_423
478.0,Female,43.0,Returning,Business,Business,89,0,0.0,4.0,9378,1785,NOISE_693
479.0,Male,28.0,First-time,  Business  ,Business,309,0,11.0,4.0,5018,2225,NOISE_826
480.0,Female,37.0,First-time,Business,  Business  ,164,0,0.0,4.0,7524,9093,NOISE_316
481.0,Male,55.0,nan,Business,Business,134,0,0.0,1.0,8702,9598,NOISE_940
482.0,Female,30.0,Returning,Business,Business,482,0,0.0,1.0,9273,7477,NOISE_254
483.0,Female,34.0,Returning,Business,Business,2553,0,0.0,5.0,7267,7492,NOISE_343
484.0,Male,45.0,  Returning  ,Business,  Business  ,1528,5,1.0,0.0,2638,2920,NOISE_608
485.0,Male,39.0,nan,business,Business,2540,14,11.0,4.0,9407,7744,NOISE_233
486.0,Male,,  Returning  ,Business,Business,354,15 years,23.0,1.0,9462,1362,NOISE_773
487.0,Male,23.0,First-time,Business,Business,158,0,0.0,5.0,5996,2803,NOISE_226
488.0,Male,48.0,Returning,  Business  ,Business,89 years,19,16.0,4.0,4146,2247,NOISE_249
489.0,Male,20.0,First-time,Business,Economy,164,0,1.0,0.0,6129,9202,NOISE_287
490.0,male,51.0 years,Returning,Business,BUSINESS,2752,0,2.0,1.0,1366,2403,NOISE_188
491.0,Female,57.0,  Returning  ,BUSINESS,Business,229,0,0.0,3.0,3059,4174,NOISE_124
492.0,Male,57.0,  Returning  ,Business,Business,2884,3,21.0,1.0,2689,4458,NOISE_841
493.0,Male,59.0,Returning,  Business  ,Business,134,0,0.0,4.0,7144,3721,NOISE_109
494.0,Female,32.0,  First-time  ,BUSINESS,Business,309,0,0.0,3.0,5178,7435,NOISE_557
495.0,Female,59.0,  Returning  ,Business,  Business  ,3621,0,4.0,4.0,1071,5935,NOISE_217
496.0,Female,34.0,  Returning  ,Business,  Business  ,3008,0,0.0,5.0,1494,1631,NOISE_934
497.0,Female,41.0,Returning,Business,business,164,9,0.0,1.0,6370,4919,NOISE_931
498.0,Female,49.0,Returning,Business,business,3603,0,0.0,5.0,2233,4511,NOISE_864
499.0,Female,57.0,  Returning  ,Business,  Business  ,2541,0,0.0,2.0,3067,4120,NOISE_827
500.0,Male,,Returning,Business,Business,2469,0,0.0,2.0,9409,7746,NOISE_595
501.0,Female,38.0,Returning,Business,Business,354,16,3.0,1.0,5466,8218,NOISE_458
502.0,Male,41.0,Returning,Business,Business,1549 years,37,32.0,4.0,7436,3829,NOISE_647
503.0,Male,38.0,Returning,Business,Business,3598 years,0,4.0,5.0,8955,1966,NOISE_162
504.0,Male,39.0,Returning,Business,Business,2068,0,0.0,1.0,6655,2246,NOISE_836
505.0,Male,52.0,Returning,  Business  ,  Business  ,164,20,9.0 years,4.0,9648,6577,NOISE_246
506.0,Male,50.0,Returning,Business,Business,"3,003",0,0.0,0.0,6277,1956,NOISE_690
507.0,Female,36.0,  Returning  ,Business,Business,1709,0,0.0,2.0,2098,1916,NOISE_465
508.0,Female,38.0,Returning,  Business  ,Business,3690,0,0.0 years,4.0,7115,7612,NOISE_771
509.0,Female,,Returning,business,  Business  ,2241,0,0.0,1.0,9702,1203,NOISE_635
510.0,Female,52.0,Returning,Business,Business,354,0,0.0,1.0,5248,2435,NOISE_777
511.0,Female,40.0,  Returning  ,Business,Business,134,0,0.0,3.0,2239,4197,NOISE_885
512.0,Male,36.0 years,First-time,Business,Business,247,15,32.0,2.0,1892,9562,NOISE_154
513.0,Male,56.0,  Returning  ,BUSINESS,Business,140,0,0.0,3.0,4994,6298,NOISE_196
514.0,Male,41.0,Returning,  Business  ,Business,134,0,0.0,5.0,8289,9655,NOISE_930
515.0,Male,21.0,First-time,Business,  Business  ,-89,0,0.0,0.0,4824,9810,NOISE_857
516.0,Male,,Returning,BUSINESS,Business,247,0,0.0,5.0,4022,4898,NOISE_149
517.0,Male,50.0,Returning,  Business  ,Business,1935,0,0.0,0.0,9828,7584,NOISE_571
518.0,Female,15.0,First-time,Business,  Economy  ,247,0,0.0,0.0,4271,8587,NOISE_905
519.0,Female,34.0,Returning,Business,Business,396,0,-0.0,2.0,1399,7973,NOISE_104
520.0,Female,50.0,  Returning  ,Business,  Business  ,2938,0,4.0,1.0,7000,3468,NOISE_178
521.0,Female,59.0,First-time,Business,Business,158,0,0.0,2.0,6987,2453,NOISE_285
522.0,Female,39.0,Returning,Business,Business,158,0,18.0,1.0,6918,8130,NOISE_160
523.0,Female,48.0,Returning,  Business  ,Business,3418,0,1.0,3.0,5402,4874,NOISE_331
524.0,Female,50.0,Returning,  Business  ,business,3425,3,0.0,4.0,4426,2282,NOISE_677
525.0,Female,,Returning,Business,Business,134,61,58.0,2.0,6269,2012,NOISE_939
526.0,Female,55.0,Returning,Business,Business,1827,0,0.0,5.0,4243,1757,NOISE_986
527.0,Male,38.0,  First-time  ,  Business  ,Business,134,6,1.0,105.0,3411,2982,NOISE_360
528.0,Female,49.0,nan,Business,Business,134,0,0.0,3.0,1866,3933,NOISE_470
529.0,Male,54.0,  Returning  ,Business,Business,2526,0,0.0,5.0,7037,4655,NOISE_161
530.0,Female,,nan,Business,  Business  ,1665,0,0.0,0.0,8210,8653,NOISE_777
531.0,Male,52.0,returning,Business,Business,2055,7,9.0,0.0,4713,3306,NOISE_851
532.0,Male,51.0,Returning,Business,Business,3462,0,0.0,-1.0,5435,4579,NOISE_608
533.0,Female,121.0,First-time,Business,Business,309,0,0.0,3.0,4293,2042,NOISE_670
534.0,M,32.0,nan,Business,Business,309,0,0.0,3.0,7693,7253,NOISE_424
535.0,Female,42.0,Returning,Business,BUSINESS,1956,31,22.0,0.0,6029,8761,NOISE_432
536.0,Female,220.0,  Returning  ,Business,Business,134,0,0.0,5.0,5917,5218,NOISE_449
537.0,Male,23.0,First-time,Business,  economy  ,134,0,0.0,4.0,6302,2716,NOISE_577
538.0,M,39.0,RETURNING,Business,Business,3983,0,0.0 years,4.0,8408,7610,NOISE_899
539.0,Female,46.0,Returning,Business,Business,3437,58,53.0,5.0,2215,4201,NOISE_775
540.0,Male,-100.0,nan,Business,Business,2298,9,10.0,5.0,8746,7479,NOISE_393
541.0,Male,54.0,nan,Business,  Business  ,2494,1,0.0,0.0,6843,8958,NOISE_202
542.0,Male,34.0,  First-time  ,Business,business,312,0,0.0,2.0,9796,2972,NOISE_556
543.0,male,53.0,Returning,Business,  Business  ,3460,0,0.0,1.0,7938,9687,NOISE_105
544.0,Male,30.0,Returning,Business,Business,3904,0,0.0,5.0,8143,5663,NOISE_430
545.0,Male,39.0,Returning,business,Business,3498,0,0.0 years,5.0,5510,4045,NOISE_592
546.0,Female,59.0,First time,Business,business,134,13,14.0,4.0,7110,6297,NOISE_896
547.0,Male,50.0,Returning,  Business  ,  Business  ,309,0,10.0,5.0,2126,3800,NOISE_209
548.0,male,55.0,First-time,Business,Business,134,0,0.0,3.0,4702,5843,NOISE_509
549.0,Male,32.0,Returning,Business,Business,113,0,0.0,4.0,4050,8029,NOISE_784
550.0,Female,40,Returning,Business,Business,164,38,33.0,5.0,1631,3228,NOISE_887
